Date	Plot	Variable	S1	S2	S3	S4	S5	Percent	Cultivar	SowTreat	SowingD	DAS
27/10/2015	1	Bud	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	1	Early	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	1	Open	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	1	Petal	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	1	Bur1	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	1	Bur2	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	1	Bur3	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	1	Bur4	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	2	Bud	1	0	1	1	1	80	Monti	S1	24/06/2015	125
27/10/2015	2	Early	1	1	0	1	1	80	Monti	S1	24/06/2015	125
27/10/2015	2	Open	0	1	1	1	0	60	Monti	S1	24/06/2015	125
27/10/2015	2	Petal	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	2	Bur1	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	2	Bur2	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	2	Bur3	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	2	Bur4	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	3	Bud	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	3	Early	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	3	Open	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	3	Petal	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	3	Bur1	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	3	Bur2	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	3	Bur3	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	3	Bur4	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	4	Bud	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	4	Early	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	4	Open	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	4	Petal	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	4	Bur1	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	4	Bur2	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	4	Bur3	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	4	Bur4	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	5	Bud	1	0	1	0	0	40	Narrikup	S1	24/06/2015	125
27/10/2015	5	Early	1	1	1	1	1	100	Narrikup	S1	24/06/2015	125
27/10/2015	5	Open	1	1	1	1	0	80	Narrikup	S1	24/06/2015	125
27/10/2015	5	Petal	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	5	Bur1	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	5	Bur2	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	5	Bur3	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	5	Bur4	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	6	Bud	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	6	Early	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	6	Open	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	6	Petal	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	6	Bur1	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	6	Bur2	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	6	Bur3	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	6	Bur4	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	7	Bud	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	7	Early	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	7	Open	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	7	Petal	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	7	Bur1	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	7	Bur2	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	7	Bur3	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	7	Bur4	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	8	Bud	1	1	1	1	1	100	Woogenellup	S1	24/06/2015	125
27/10/2015	8	Early	1	0	1	0	1	60	Woogenellup	S1	24/06/2015	125
27/10/2015	8	Open	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	8	Petal	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	8	Bur1	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	8	Bur2	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	8	Bur3	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	8	Bur4	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	9	Bud	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	9	Early	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	9	Open	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	9	Petal	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	9	Bur1	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	9	Bur2	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	9	Bur3	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	9	Bur4	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	10	Bud	1	1	1	1	1	100	Monti	S1	24/06/2015	125
27/10/2015	10	Early	1	1	1	1	0	80	Monti	S1	24/06/2015	125
27/10/2015	10	Open	1	1	0	0	0	40	Monti	S1	24/06/2015	125
27/10/2015	10	Petal	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	10	Bur1	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	10	Bur2	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	10	Bur3	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	10	Bur4	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	11	Bud	1	1	1	1	1	100	Narrikup	S1	24/06/2015	125
27/10/2015	11	Early	1	1	1	1	1	100	Narrikup	S1	24/06/2015	125
27/10/2015	11	Open	1	1	0	1	1	80	Narrikup	S1	24/06/2015	125
27/10/2015	11	Petal	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	11	Bur1	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	11	Bur2	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	11	Bur3	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	11	Bur4	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	12	Bud	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	12	Early	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	12	Open	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	12	Petal	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	12	Bur1	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	12	Bur2	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	12	Bur3	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	12	Bur4	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	13	Bud	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	13	Early	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	13	Open	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	13	Petal	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	13	Bur1	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	13	Bur2	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	13	Bur3	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	13	Bur4	0	0	0	0	0	0	Woogenellup	S1	24/06/2015	125
27/10/2015	14	Bud	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	14	Early	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	14	Open	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	14	Petal	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	14	Bur1	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	14	Bur2	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	14	Bur3	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	14	Bur4	0	0	0	0	0	0	Antas 	S1	24/06/2015	125
27/10/2015	15	Bud	0	0	0	0	1	20	Monti	S1	24/06/2015	125
27/10/2015	15	Early	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	15	Open	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	15	Petal	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	15	Bur1	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	15	Bur2	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	15	Bur3	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	15	Bur4	0	0	0	0	0	0	Monti	S1	24/06/2015	125
27/10/2015	16	Bud	1	1	1	1	1	100	Narrikup	S1	24/06/2015	125
27/10/2015	16	Early	0	1	0	0	1	40	Narrikup	S1	24/06/2015	125
27/10/2015	16	Open	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	16	Petal	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	16	Bur1	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	16	Bur2	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	16	Bur3	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	16	Bur4	0	0	0	0	0	0	Narrikup	S1	24/06/2015	125
27/10/2015	17	Bud	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	17	Early	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	17	Open	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	17	Petal	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	17	Bur1	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	17	Bur2	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	17	Bur3	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	17	Bur4	0	0	0	0	0	0	Denmark	S1	24/06/2015	125
27/10/2015	18	Bud	0	1	0	1	0	40	Leura	S1	24/06/2015	125
27/10/2015	18	Early	1	0	1	0	1	60	Leura	S1	24/06/2015	125
27/10/2015	18	Open	0	0	0	1	0	20	Leura	S1	24/06/2015	125
27/10/2015	18	Petal	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	18	Bur1	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	18	Bur2	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	18	Bur3	0	0	0	0	0	0	Leura	S1	24/06/2015	125
27/10/2015	18	Bur4	0	0	0	0	0	0	Leura	S1	24/06/2015	125
24/10/2015	19	Bud	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	20	Bud	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	21	Bud	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	22	Bud	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	23	Bud	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	24	Bud	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	25	Bud	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	26	Bud	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	27	Bud	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	28	Bud	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	29	Bud	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	30	Bud	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	31	Bud	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	32	Bud	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	33	Bud	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	34	Bud	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	35	Bud	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	36	Bud	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	19	Early	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	19	Open	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	19	Petal	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	19	Bur1	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	19	Bur2	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	19	Bur3	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	19	Bur4	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	20	Early	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	20	Open	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	20	Petal	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	20	Bur1	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	20	Bur2	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	20	Bur3	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	20	Bur4	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	21	Early	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	21	Open	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	21	Petal	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	21	Bur1	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	21	Bur2	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	21	Bur3	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	21	Bur4	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	22	Early	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	22	Open	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	22	Petal	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	22	Bur1	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	22	Bur2	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	22	Bur3	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	22	Bur4	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	23	Early	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	23	Open	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	23	Petal	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	23	Bur1	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	23	Bur2	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	23	Bur3	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	23	Bur4	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	24	Early	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	24	Open	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	24	Petal	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	24	Bur1	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	24	Bur2	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	24	Bur3	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	24	Bur4	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	25	Early	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	25	Open	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	25	Petal	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	25	Bur1	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	25	Bur2	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	25	Bur3	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	25	Bur4	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	26	Early	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	26	Open	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	26	Petal	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	26	Bur1	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	26	Bur2	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	26	Bur3	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	26	Bur4	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	27	Early	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	27	Open	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	27	Petal	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	27	Bur1	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	27	Bur2	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	27	Bur3	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	27	Bur4	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	28	Early	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	28	Open	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	28	Petal	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	28	Bur1	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	28	Bur2	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	28	Bur3	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	28	Bur4	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	29	Early	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	29	Open	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	29	Petal	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	29	Bur1	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	29	Bur2	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	29	Bur3	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	29	Bur4	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	30	Early	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	30	Open	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	30	Petal	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	30	Bur1	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	30	Bur2	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	30	Bur3	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	30	Bur4	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	31	Early	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	31	Open	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	31	Petal	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	31	Bur1	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	31	Bur2	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	31	Bur3	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	31	Bur4	0	0	0	0	0	0	Denmark	S2	28/07/2015	88
24/10/2015	32	Early	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	32	Open	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	32	Petal	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	32	Bur1	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	32	Bur2	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	32	Bur3	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	32	Bur4	0	0	0	0	0	0	Antas 	S2	28/07/2015	88
24/10/2015	33	Early	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	33	Open	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	33	Petal	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	33	Bur1	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	33	Bur2	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	33	Bur3	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	33	Bur4	0	0	0	0	0	0	Monti	S2	28/07/2015	88
24/10/2015	34	Early	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	34	Open	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	34	Petal	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	34	Bur1	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	34	Bur2	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	34	Bur3	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	34	Bur4	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	88
24/10/2015	35	Early	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	35	Open	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	35	Petal	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	35	Bur1	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	35	Bur2	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	35	Bur3	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	35	Bur4	0	0	0	0	0	0	Leura	S2	28/07/2015	88
24/10/2015	36	Early	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	36	Open	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	36	Petal	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	36	Bur1	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	36	Bur2	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	36	Bur3	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
24/10/2015	36	Bur4	0	0	0	0	0	0	Narrikup	S2	28/07/2015	88
28/10/2015	19	Bud	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	20	Bud	0	0	0	0	0	0	Monti	S2	28/07/2015	92
28/10/2015	21	Bud	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	22	Bud	0	0	0	0	0	0	Leura	S2	28/07/2015	92
28/10/2015	23	Bud	0	0	0	0	0	0	Denmark	S2	28/07/2015	92
28/10/2015	24	Bud	0	0	0	0	0	0	Antas 	S2	28/07/2015	92
28/10/2015	25	Bud	0	0	0	0	0	0	Leura	S2	28/07/2015	92
28/10/2015	26	Bud	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	27	Bud	0	0	0	0	0	0	Denmark	S2	28/07/2015	92
28/10/2015	28	Bud	0	1	0	1	0	40	Narrikup	S2	28/07/2015	92
28/10/2015	29	Bud	0	0	0	0	0	0	Antas 	S2	28/07/2015	92
28/10/2015	30	Bud	1	1	0	0	0	40	Monti	S2	28/07/2015	92
28/10/2015	31	Bud	0	0	0	0	0	0	Denmark	S2	28/07/2015	92
28/10/2015	32	Bud	0	0	0	0	0	0	Antas 	S2	28/07/2015	92
28/10/2015	33	Bud	1	1	0	0	0	40	Monti	S2	28/07/2015	92
28/10/2015	34	Bud	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	35	Bud	0	0	0	0	0	0	Leura	S2	28/07/2015	92
28/10/2015	36	Bud	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	19	Early	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	19	Open	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	19	Petal	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	19	Bur1	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	19	Bur2	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	19	Bur3	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	19	Bur4	0	0	0	0	0	0	Narrikup	S2	28/07/2015	92
28/10/2015	20	Early	0	0	0	0	0	0	Monti	S2	28/07/2015	92
28/10/2015	20	Open	0	0	0	0	0	0	Monti	S2	28/07/2015	92
28/10/2015	20	Petal	0	0	0	0	0	0	Monti	S2	28/07/2015	92
28/10/2015	20	Bur1	0	0	0	0	0	0	Monti	S2	28/07/2015	92
28/10/2015	20	Bur2	0	0	0	0	0	0	Monti	S2	28/07/2015	92
28/10/2015	20	Bur3	0	0	0	0	0	0	Monti	S2	28/07/2015	92
28/10/2015	20	Bur4	0	0	0	0	0	0	Monti	S2	28/07/2015	92
28/10/2015	21	Early	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	21	Open	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	21	Petal	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	21	Bur1	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	21	Bur2	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	21	Bur3	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	21	Bur4	0	0	0	0	0	0	Woogenellup	S2	28/07/2015	92
28/10/2015	22	Early	0	0	0	0	0	0	Leura	S2	28/07/2015	92
